id,county,units,value,income,costs,taxes
46043,"Douglas County, South Dakota",392,80000,68056,880,1200
46045,"Edmunds County, South Dakota",601,155000,79375,1132,1358
46047,"Fall River County, South Dakota",978,140800,61875,1133,1776
46049,"Faulk County, South Dakota",226,114400,61429,1119,790
46051,"Grant County, South Dakota",1402,131100,62615,1044,1316
46053,"Gregory County, South Dakota",452,75600,60156,929,1086
46055,"Haakon County, South Dakota",253,79800,44013,941,929
46057,"Hamlin County, South Dakota",1004,124300,67833,1060,1674
46059,"Hand County, South Dakota",369,131300,83274,1045,1059
46061,"Hanson County, South Dakota",418,121100,75000,1108,1395
46063,"Harding County, South Dakota",98,143200,68333,1205,1407
46065,"Hughes County, South Dakota",2751,173400,90298,1255,2132
46067,"Hutchinson County, South Dakota",678,88700,66500,971,1364
46069,"Hyde County, South Dakota",151,76600,75298,1082,1178
46071,"Jackson County, South Dakota",152,57100,57222,1005,1102
46073,"Jerauld County, South Dakota",244,123300,88409,1022,1223
46075,"Jones County, South Dakota",76,107500,51500,933,1000
46077,"Kingsbury County, South Dakota",786,111700,71500,1030,1305
46079,"Lake County, South Dakota",1872,161700,80873,1227,2000
46081,"Lawrence County, South Dakota",3782,208900,72087,1302,2494
46083,"Lincoln County, South Dakota",10410,197000,91446,1460,2821
46085,"Lyman County, South Dakota",331,100200,78050,970,1275
46087,"McCook County, South Dakota",800,122700,72321,1071,1459
46089,"McPherson County, South Dakota",156,103100,66250,921,1239
46091,"Marshall County, South Dakota",538,101000,81159,1141,1228
46093,"Meade County, South Dakota",4567,186100,71941,1345,2553
46095,"Mellette County, South Dakota",79,46900,46250,575,553
46097,"Miner County, South Dakota",290,87900,66731,936,977
46099,"Minnehaha County, South Dakota",31864,162100,79921,1242,2331
46101,"Moody County, South Dakota",936,131700,70526,1125,1609
46102,"Oglala Lakota County, South Dakota",176,62300,65313,658,-
46103,"Pennington County, South Dakota",17411,173500,74255,1324,2513
46105,"Perkins County, South Dakota",274,90000,57917,941,1220
46107,"Potter County, South Dakota",283,107800,66563,1041,1327
46109,"Roberts County, South Dakota",957,114500,70772,1090,1281
46111,"Sanborn County, South Dakota",310,83800,60714,900,1185
46115,"Spink County, South Dakota",824,78700,66429,920,1271
46117,"Stanley County, South Dakota",526,160700,71154,1197,2231
46119,"Sully County, South Dakota",141,171900,81250,1301,1586
46121,"Todd County, South Dakota",222,65300,40313,735,1609
46123,"Tripp County, South Dakota",640,103800,64638,980,1261
46125,"Turner County, South Dakota",1299,130500,74931,1124,1526
46127,"Union County, South Dakota",2804,173500,90238,1287,2388
46129,"Walworth County, South Dakota",653,97300,71175,950,1365
46135,"Yankton County, South Dakota",3152,139900,68787,1111,1884
46137,"Ziebach County, South Dakota",99,63500,60417,873,618
47001,"Anderson County, Tennessee",10696,144400,67621,1078,1110
47003,"Bedford County, Tennessee",7219,125000,60222,1043,840
47005,"Benton County, Tennessee",2189,101900,44850,862,678
47007,"Bledsoe County, Tennessee",1510,125000,57606,1016,671
47009,"Blount County, Tennessee",22116,173100,67990,1162,1019
47011,"Bradley County, Tennessee",15571,148900,62300,1088,894
47013,"Campbell County, Tennessee",4889,97600,54402,919,544
47015,"Cannon County, Tennessee",2109,146200,64417,1042,838
47017,"Carroll County, Tennessee",3902,89100,59021,846,779
47019,"Carter County, Tennessee",7881,121200,49585,870,722
47021,"Cheatham County, Tennessee",7717,167500,66686,1230,1133
47023,"Chester County, Tennessee",2237,113600,69358,998,741
47025,"Claiborne County, Tennessee",4157,108100,51449,891,626
47027,"Clay County, Tennessee",924,87700,39583,815,625
47029,"Cocke County, Tennessee",4239,113000,50481,894,674
47031,"Coffee County, Tennessee",7971,125800,65172,1051,1117
47033,"Crockett County, Tennessee",2006,99200,59576,952,755
47035,"Cumberland County, Tennessee",9901,141800,53187,910,546
47037,"Davidson County, Tennessee",102222,177400,75183,1332,1702
47039,"Decatur County, Tennessee",1644,94900,57107,915,484
47041,"DeKalb County, Tennessee",2467,139700,54926,975,617
47043,"Dickson County, Tennessee",8286,147700,64415,1138,1060
47045,"Dyer County, Tennessee",5473,117100,67386,1051,922
47047,"Fayette County, Tennessee",7578,185900,76557,1283,784
47049,"Fentress County, Tennessee",2288,123000,41911,885,508
47051,"Franklin County, Tennessee",6206,114800,54744,948,837
47053,"Gibson County, Tennessee",7615,105600,55378,996,933
47055,"Giles County, Tennessee",3952,124200,61813,1069,815
47057,"Grainger County, Tennessee",3317,113500,54095,926,719
47059,"Greene County, Tennessee",9478,112100,53061,870,598
47061,"Grundy County, Tennessee",1710,84600,41648,797,468
47063,"Hamblen County, Tennessee",9153,129000,56999,939,671
47065,"Hamilton County, Tennessee",54848,168400,77008,1235,1464
47067,"Hancock County, Tennessee",721,101400,40754,697,560
47069,"Hardeman County, Tennessee",2996,87000,47653,912,602
47071,"Hardin County, Tennessee",3672,114500,50082,872,551
47073,"Hawkins County, Tennessee",7957,122500,58170,942,873
47075,"Haywood County, Tennessee",2358,100600,51610,974,791
47077,"Henderson County, Tennessee",3589,102100,64402,911,666
47079,"Henry County, Tennessee",5208,104000,52529,912,656
47081,"Hickman County, Tennessee",3807,111300,51055,961,693
47083,"Houston County, Tennessee",1298,97900,53114,888,732
47085,"Humphreys County, Tennessee",2882,117000,58500,989,662
47087,"Jackson County, Tennessee",1616,105300,46807,913,676
47089,"Jefferson County, Tennessee",7849,139500,59966,1028,794
47091,"Johnson County, Tennessee",2064,132400,42715,891,546
47093,"Knox County, Tennessee",73017,169600,77126,1230,1198
47095,"Lake County, Tennessee",649,71300,52560,859,604
47097,"Lauderdale County, Tennessee",2991,90200,52017,967,765
47099,"Lawrence County, Tennessee",6170,112200,56338,938,743
47101,"Lewis County, Tennessee",1692,100500,49783,921,531
47103,"Lincoln County, Tennessee",5115,123300,58649,1052,626
47105,"Loudon County, Tennessee",8647,189900,70759,1177,902
47107,"McMinn County, Tennessee",7561,122400,57445,975,581
47109,"McNairy County, Tennessee",3287,92100,51711,869,551
47111,"Macon County, Tennessee",3385,115700,53867,895,633
47113,"Madison County, Tennessee",14086,127700,68412,1159,981
47115,"Marion County, Tennessee",4319,120800,58620,966,624
47117,"Marshall County, Tennessee",5071,124400,62798,1061,997
47119,"Maury County, Tennessee",14085,150400,68042,1145,1049
47121,"Meigs County, Tennessee",1663,117600,53325,1007,579
47123,"Monroe County, Tennessee",6190,128200,54810,958,738
47125,"Montgomery County, Tennessee",28671,152300,67115,1173,1308
47127,"Moore County, Tennessee",961,180900,70919,1161,1070
47129,"Morgan County, Tennessee",2916,98600,59286,973,735
47131,"Obion County, Tennessee",4558,94000,62837,908,652
47133,"Overton County, Tennessee",3118,115600,56280,876,571
47135,"Perry County, Tennessee",1047,80800,45446,861,499
47137,"Pickett County, Tennessee",738,128300,62833,833,534
47139,"Polk County, Tennessee",2363,117500,64918,943,694
47141,"Putnam County, Tennessee",10838,154700,59086,1062,1092
47143,"Rhea County, Tennessee",4321,118000,60676,971,576
47145,"Roane County, Tennessee",7443,147300,66250,1101,934
47147,"Robertson County, Tennessee",12233,157200,72259,1232,1221
47149,"Rutherford County, Tennessee",49440,165000,77116,1246,1293
47151,"Scott County, Tennessee",2985,91500,55786,813,618
47153,"Sequatchie County, Tennessee",2191,138600,58880,989,842
47155,"Sevier County, Tennessee",14659,163300,59846,1086,672
47157,"Shelby County, Tennessee",135124,139500,74008,1344,2072
47159,"Smith County, Tennessee",2958,122600,59543,1089,717
47161,"Stewart County, Tennessee",2405,146800,54433,984,791
47163,"Sullivan County, Tennessee",24960,134500,61547,993,900
47165,"Sumner County, Tennessee",31799,189400,78445,1360,1311
47167,"Tipton County, Tennessee",10216,150000,77341,1231,1044
47169,"Trousdale County, Tennessee",1362,129700,58112,1071,936
47171,"Unicoi County, Tennessee",2225,113300,46659,849,687
47173,"Union County, Tennessee",2606,118600,56628,948,577
47175,"Van Buren County, Tennessee",819,109800,53750,914,492
47177,"Warren County, Tennessee",5025,102900,55152,880,669
47179,"Washington County, Tennessee",20143,153700,62549,1079,974
47181,"Wayne County, Tennessee",2402,92300,48605,852,540
47183,"Weakley County, Tennessee",4617,107300,62512,923,755
47185,"White County, Tennessee",3717,102800,45770,861,534
47187,"Williamson County, Tennessee",41430,376700,122058,1993,2194
47189,"Wilson County, Tennessee",23764,214500,82284,1425,1336
48001,"Anderson County, Texas",5010,90800,59449,1058,1560
48003,"Andrews County, Texas",1706,149500,99375,1333,1764
48005,"Angelina County, Texas",8224,117000,68906,1092,1801
48007,"Aransas County, Texas",2607,175400,74187,1287,2075
48009,"Archer County, Texas",1279,145200,86771,1309,2063
48011,"Armstrong County, Texas",275,131300,85250,1118,1911
48013,"Atascosa County, Texas",5073,123200,81342,1159,1895
48015,"Austin County, Texas",3901,216000,95924,1512,2856
48017,"Bailey County, Texas",641,56500,36503,781,878
48019,"Bandera County, Texas",3757,163400,80648,1332,2527
48021,"Bastrop County, Texas",11238,153000,74013,1294,2761
48023,"Baylor County, Texas",383,121200,72578,1231,1988
48025,"Bee County, Texas",1982,93500,64817,1050,1460
48027,"Bell County, Texas",39514,139800,74556,1247,2728
48029,"Bexar County, Texas",231576,148500,78631,1333,3214
48031,"Blanco County, Texas",1547,204700,76306,1426,3068
48033,"Borden County, Texas",39,-,97813,992,-
48035,"Bosque County, Texas",2367,97600,69261,1039,1439
48037,"Bowie County, Texas",10519,115900,68524,1134,1883
48039,"Brazoria County, Texas",49143,171900,103729,1645,3905
48041,"Brazos County, Texas",20358,173300,87431,1470,3417
48043,"Brewster County, Texas",930,165700,83727,1209,2332
48045,"Briscoe County, Texas",141,75000,63295,842,919
48047,"Brooks County, Texas",335,78200,59297,1008,-
48049,"Brown County, Texas",3787,101400,60908,1058,1631
48051,"Burleson County, Texas",1750,117500,70491,1134,2006
48053,"Burnet County, Texas",5941,174400,72961,1349,2657
48055,"Caldwell County, Texas",4285,131100,75795,1241,2360
48057,"Calhoun County, Texas",2387,127300,81556,1199,1885
48059,"Callahan County, Texas",1518,93100,60379,972,1292
48061,"Cameron County, Texas",34709,97200,57009,1062,1980
48063,"Camp County, Texas",1278,129200,71875,1069,1622
48065,"Carson County, Texas",830,118200,83000,1172,1554
48067,"Cass County, Texas",3286,100600,59392,967,1217
48069,"Castro County, Texas",509,71400,62396,894,1127
48071,"Chambers County, Texas",5461,182900,110887,1549,2856
48073,"Cherokee County, Texas",5344,110100,58230,1094,1719
48075,"Childress County, Texas",535,78000,71563,924,1533
48077,"Clay County, Texas",1345,95000,73878,1081,1579
48079,"Cochran County, Texas",191,71200,61375,804,1085
48081,"Coke County, Texas",315,84400,71563,1108,1348
48083,"Coleman County, Texas",786,65500,50061,896,884
48085,"Collin County, Texas",153110,243300,116002,1907,4880
48087,"Collingsworth County, Texas",272,64800,64348,922,1258
48089,"Colorado County, Texas",2171,128000,75388,1161,2163
48091,"Comal County, Texas",20474,239500,94525,1588,3451
48093,"Comanche County, Texas",1366,90300,55833,1036,1492
48095,"Concho County, Texas",131,88900,68875,1135,1671
48097,"Cooke County, Texas",5377,156800,86185,1337,2620
48099,"Coryell County, Texas",7682,113900,72179,1128,1993
48101,"Cottle County, Texas",131,56100,54732,786,920
48103,"Crane County, Texas",405,87900,81635,826,1043
48105,"Crockett County, Texas",379,81100,68831,940,612
48107,"Crosby County, Texas",504,63600,64167,878,1267
48109,"Culberson County, Texas",120,81400,70833,1036,1845
48111,"Dallam County, Texas",599,96900,67386,1068,1520
48113,"Dallas County, Texas",288255,148500,80902,1454,3196
48115,"Dawson County, Texas",1147,71300,67386,947,1401
48117,"Deaf Smith County, Texas",1777,97300,71827,1057,2006
48119,"Delta County, Texas",605,90800,63750,930,1521
48121,"Denton County, Texas",129754,219200,109810,1789,4419
48123,"DeWitt County, Texas",1826,114800,69919,1010,1375
48125,"Dickens County, Texas",202,87100,65714,1045,1059
48127,"Dimmit County, Texas",654,85500,67565,894,906
48129,"Donley County, Texas",236,75300,62750,961,1304
48131,"Duval County, Texas",469,66200,72660,875,983
48133,"Eastland County, Texas",1352,79500,50500,885,1292
48135,"Ector County, Texas",15906,141700,90267,1234,1987
48137,"Edwards County, Texas",95,107100,74821,832,1483
48139,"Ellis County, Texas",24676,161600,90209,1466,3118
48141,"El Paso County, Texas",93543,126000,62811,1144,2874
48143,"Erath County, Texas",4100,146500,65810,1241,2148
48145,"Falls County, Texas",1319,76500,62663,996,1301
48147,"Fannin County, Texas",4189,114300,71659,1142,1786
48149,"Fayette County, Texas",2614,162400,74643,1110,1639
48151,"Fisher County, Texas",385,71500,59514,853,1080
48153,"Floyd County, Texas",606,93100,78750,995,1263
48155,"Foard County, Texas",119,48100,41806,783,855
48157,"Fort Bend County, Texas",118768,222400,113103,1884,5234
48159,"Franklin County, Texas",1318,119600,61364,1088,1722
48161,"Freestone County, Texas",2342,90800,72381,1109,1460
48163,"Frio County, Texas",1143,90500,46646,1088,1482
48165,"Gaines County, Texas",1901,125500,83954,991,1450
48167,"Galveston County, Texas",45371,176300,103624,1648,3735
48169,"Garza County, Texas",414,99000,70625,1018,1302
48171,"Gillespie County, Texas",3366,254900,76745,1449,3100
48173,"Glasscock County, Texas",83,188300,91094,1214,1000
48175,"Goliad County, Texas",675,146200,81875,1189,1428
48177,"Gonzales County, Texas",1654,99600,66979,1051,1552
48179,"Gray County, Texas",2290,99000,75536,1077,1760
48181,"Grayson County, Texas",16719,121400,74555,1187,2176
48183,"Gregg County, Texas",14185,137700,76816,1184,2144
48185,"Grimes County, Texas",2607,119100,63646,1114,1521
48187,"Guadalupe County, Texas",23555,181700,86974,1447,3330
48189,"Hale County, Texas",2967,86900,70295,926,1502
48191,"Hall County, Texas",185,67000,52031,1065,908
48193,"Hamilton County, Texas",784,130600,80682,1082,1755
48195,"Hansford County, Texas",489,133800,89219,1155,1890
48197,"Hardeman County, Texas",317,49000,75223,892,1108
48199,"Hardin County, Texas",6448,140900,84962,1262,2042
48201,"Harris County, Texas",530328,154500,89014,1504,3475
48203,"Harrison County, Texas",7893,136300,68419,1120,1772
48205,"Hartley County, Texas",467,138300,78884,1305,2028
48207,"Haskell County, Texas",348,61000,61711,871,984
48209,"Hays County, Texas",28724,198500,90339,1608,3991
48211,"Hemphill County, Texas",283,179800,105625,1238,2281
48213,"Henderson County, Texas",9890,106300,63518,1124,1649
48215,"Hidalgo County, Texas",68489,103800,57703,1094,2382
48217,"Hill County, Texas",3961,108600,69189,1150,1708
48219,"Hockley County, Texas",2504,108200,75349,1072,1640
48221,"Hood County, Texas",8171,170500,80459,1367,2436
48223,"Hopkins County, Texas",4084,113900,68765,1104,1819
48225,"Houston County, Texas",1804,81600,58188,995,1198
48227,"Howard County, Texas",2894,109300,77038,1012,1617
48229,"Hudspeth County, Texas",133,60700,31741,668,668
48231,"Hunt County, Texas",10997,114300,70145,1198,2029
48233,"Hutchinson County, Texas",2447,93500,72306,1029,1717
48235,"Irion County, Texas",184,163800,73750,1382,2103
48237,"Jack County, Texas",828,90800,89545,1044,1689
48239,"Jackson County, Texas",1721,96300,75355,1050,1466
48241,"Jasper County, Texas",3039,129000,78434,1198,1617
48243,"Jeff Davis County, Texas",135,113800,62063,954,2167
48245,"Jefferson County, Texas",26486,122700,74575,1233,2341
48247,"Jim Hogg County, Texas",355,93000,72250,1005,1537
48249,"Jim Wells County, Texas",3393,104900,83458,1142,1564
48251,"Johnson County, Texas",23767,137400,82032,1296,2482
48253,"Jones County, Texas",1682,77400,64321,982,1270
48255,"Karnes County, Texas",997,97000,69712,909,1282
48257,"Kaufman County, Texas",18128,154800,81567,1461,3284
48259,"Kendall County, Texas",6096,311900,103188,1967,4616
48261,"Kenedy County, Texas",7,-,-,-,-
48263,"Kent County, Texas",47,79400,94107,790,725
48265,"Kerr County, Texas",5868,175400,68033,1246,2655
48267,"Kimble County, Texas",522,107300,42857,898,1420
48269,"King County, Texas",7,-,-,-,-
48271,"Kinney County, Texas",254,103800,52059,1017,957
48273,"Kleberg County, Texas",2422,103700,82255,1195,2400
48275,"Knox County, Texas",249,39900,71597,717,819
48277,"Lamar County, Texas",5256,106600,67564,1030,1493
48279,"Lamb County, Texas",1216,83000,60429,952,1327
48281,"Lampasas County, Texas",2794,155000,71948,1317,2355
48283,"La Salle County, Texas",293,91200,61719,969,1329
48285,"Lavaca County, Texas",2204,145400,77444,1061,1571
48287,"Lee County, Texas",1868,145500,78750,1269,2297
48289,"Leon County, Texas",1697,103500,79375,1047,1271
48291,"Liberty County, Texas",8545,108900,71904,1160,1817
48293,"Limestone County, Texas",2418,97000,54348,996,1343
48295,"Lipscomb County, Texas",306,112800,80735,1047,1400
48297,"Live Oak County, Texas",1132,103500,75227,1055,1048
48299,"Llano County, Texas",2724,166500,71404,1201,2075
48301,"Loving County, Texas",2,-,-,-,-
48303,"Lubbock County, Texas",34421,130700,77144,1249,2503
48305,"Lynn County, Texas",564,94200,58250,1154,1871
48307,"McCulloch County, Texas",763,95300,76635,1103,1270
48309,"McLennan County, Texas",28367,133800,74056,1240,2576
48311,"McMullen County, Texas",46,65600,36364,1100,-
48313,"Madison County, Texas",1210,112600,55000,1144,1523
48315,"Marion County, Texas",1213,108800,62305,1046,1323
48317,"Martin County, Texas",486,140100,79286,1109,1566
48319,"Mason County, Texas",395,149200,48438,1257,1630
48321,"Matagorda County, Texas",3144,116400,82038,1135,1740
48323,"Maverick County, Texas",4925,124000,55938,1136,2053
48325,"Medina County, Texas",5929,158000,82965,1232,2612
48327,"Menard County, Texas",214,51200,52262,795,941
48329,"Midland County, Texas",19758,193600,100610,1483,2900
48331,"Milam County, Texas",2352,100800,72169,997,1403
48333,"Mills County, Texas",603,127900,55250,1070,1316
48335,"Mitchell County, Texas",730,81000,72826,1002,1227
48337,"Montague County, Texas",2471,91900,65902,992,1293
48339,"Montgomery County, Texas",82007,207900,99227,1635,4133
48341,"Moore County, Texas",1959,120300,67610,1124,1697
48343,"Morris County, Texas",1511,88900,62865,975,1248
48345,"Motley County, Texas",72,56900,-,894,950
48347,"Nacogdoches County, Texas",6109,138300,75169,1154,1487
48349,"Navarro County, Texas",5345,96600,62195,1105,1732
48351,"Newton County, Texas",970,114900,56941,999,988
48353,"Nolan County, Texas",1377,86700,71572,979,1406
48355,"Nueces County, Texas",39928,133700,81692,1368,2722
48357,"Ochiltree County, Texas",975,117300,79120,1073,1670
48359,"Oldham County, Texas",188,97900,65227,1102,1622
48361,"Orange County, Texas",9762,122600,75120,1237,2040
48363,"Palo Pinto County, Texas",2659,108600,71609,1132,1577
48365,"Panola County, Texas",2630,120300,71157,1112,1407
48367,"Parker County, Texas",20421,189000,98973,1582,3383
48369,"Parmer County, Texas",900,117200,63676,1126,1730
48371,"Pecos County, Texas",1049,101200,76217,1013,1350
48373,"Polk County, Texas",4586,113500,62922,1124,1527
48375,"Potter County, Texas",13051,96600,61646,1036,1831
48377,"Presidio County, Texas",455,73700,58466,879,1042
48379,"Rains County, Texas",1479,133700,64489,1150,1637
48381,"Randall County, Texas",20499,155500,87308,1345,2748
48383,"Reagan County, Texas",241,113800,101250,1373,1765
48385,"Real County, Texas",192,155300,61985,979,1125
48387,"Red River County, Texas",1251,84300,56422,954,1266
48389,"Reeves County, Texas",622,78500,72459,844,1115
48391,"Refugio County, Texas",679,90900,79934,1103,1388
48393,"Roberts County, Texas",82,115900,73750,1114,1129
48395,"Robertson County, Texas",1901,100600,71375,1044,1215
48397,"Rockwall County, Texas",17759,208100,108691,1725,4368
48399,"Runnels County, Texas",941,83600,72650,956,1525
48401,"Rusk County, Texas",5783,123100,76016,1108,1443
48403,"Sabine County, Texas",771,120800,68346,984,1122
48405,"San Augustine County, Texas",517,69800,50861,869,871
48407,"San Jacinto County, Texas",3370,94900,58843,1111,1319
48409,"San Patricio County, Texas",7608,119900,77434,1301,2307
48411,"San Saba County, Texas",452,90000,55000,1066,1261
48413,"Schleicher County, Texas",275,90800,83313,937,1969
48415,"Scurry County, Texas",1732,111400,69615,989,1739
48417,"Shackelford County, Texas",334,111900,63824,1037,1926
48419,"Shelby County, Texas",2452,86500,60694,1013,930
48421,"Sherman County, Texas",293,94800,75809,1240,1756
48423,"Smith County, Texas",27718,149700,75637,1264,2212
48425,"Somervell County, Texas",1144,194700,75872,1363,2022
48427,"Starr County, Texas",2798,101500,45842,963,1578
48429,"Stephens County, Texas",955,85800,56122,946,1125
48431,"Sterling County, Texas",78,94700,68167,1019,1125
48433,"Stonewall County, Texas",92,55900,80833,886,845
48435,"Sutton County, Texas",414,109900,66875,1230,1431
48437,"Swisher County, Texas",733,75500,61997,938,1174
48439,"Tarrant County, Texas",280884,156000,90115,1482,3631
48441,"Taylor County, Texas",14789,127100,73865,1152,1967
48443,"Terrell County, Texas",62,101600,-,810,718
48445,"Terry County, Texas",1134,85600,64052,902,1378
48447,"Throckmorton County, Texas",108,62500,93125,855,1175
48449,"Titus County, Texas",3485,109100,61914,1009,1446
48451,"Tom Green County, Texas",14048,131400,71049,1151,1981
48453,"Travis County, Texas",160646,256600,102246,1780,4964
48455,"Trinity County, Texas",1216,106800,61616,1047,1403
48457,"Tyler County, Texas",2241,96100,74366,1026,1257
48459,"Upshur County, Texas",5062,110200,73312,1076,1611
48461,"Upton County, Texas",313,62800,79539,1006,967
48463,"Uvalde County, Texas",2313,111300,67306,1088,1809
48465,"Val Verde County, Texas",4448,123300,73214,1175,2046
48467,"Van Zandt County, Texas",6887,122300,70300,1147,1762
48469,"Victoria County, Texas",10554,134500,79753,1234,2441
48471,"Walker County, Texas",4906,156800,75357,1281,2194
48473,"Waller County, Texas",4838,179200,81971,1435,3142
48475,"Ward County, Texas",815,95500,87244,1027,1054
48477,"Washington County, Texas",3669,173400,69864,1272,2467
48479,"Webb County, Texas",25255,127000,61041,1270,3034
48481,"Wharton County, Texas",3863,121700,80091,1204,2164
48483,"Wheeler County, Texas",455,103200,66250,1014,1361
48485,"Wichita County, Texas",16108,101000,70711,1125,2091
48487,"Wilbarger County, Texas",1702,77900,63460,933,1382
48489,"Willacy County, Texas",1318,66400,45735,924,1340
48491,"Williamson County, Texas",83803,210700,97487,1641,4497
48493,"Wilson County, Texas",7240,197700,91546,1497,3109
48495,"Winkler County, Texas",460,78500,90395,937,903
48497,"Wise County, Texas",9271,145100,79351,1367,2436
48499,"Wood County, Texas",5901,123200,61258,1135,1725
48501,"Yoakum County, Texas",577,115200,108750,1169,1407
48503,"Young County, Texas",2479,96900,82705,1050,1543
48505,"Zapata County, Texas",900,106000,73281,1143,1389
48507,"Zavala County, Texas",460,65200,43194,853,1139
49001,"Beaver County, Utah",943,151800,64009,1052,777
49003,"Box Elder County, Utah",8631,171800,70456,1212,1231
49005,"Cache County, Utah",15772,199400,71669,1271,1201
49007,"Carbon County, Utah",3186,137100,67224,969,856
49009,"Daggett County, Utah",73,228400,93036,1213,1117
49011,"Davis County, Utah",57890,235200,87154,1471,1662
49013,"Duchesne County, Utah",2753,182400,73292,1225,1273
49015,"Emery County, Utah",1588,135100,69917,991,862
49017,"Garfield County, Utah",718,180100,61357,1041,836
49019,"Grand County, Utah",1339,237400,63329,1133,1081
49021,"Iron County, Utah",6567,177400,63194,1191,1126
49023,"Juab County, Utah",1622,172300,62747,1139,1189
49025,"Kane County, Utah",1119,200400,66747,1111,1197
49027,"Millard County, Utah",1796,152900,66882,1046,872
49029,"Morgan County, Utah",1961,306900,94006,1777,1772
49031,"Piute County, Utah",229,137500,46250,797,843
49033,"Rich County, Utah",256,188200,75000,1130,817
49035,"Salt Lake County, Utah",173111,242300,85336,1506,1766
49037,"San Juan County, Utah",1014,170200,70043,1141,1333
49039,"Sanpete County, Utah",3496,175400,64031,1167,1121
49041,"Sevier County, Utah",3282,152600,62550,1031,925
49043,"Summit County, Utah",7639,524400,119950,2149,2254
49045,"Tooele County, Utah",11489,190100,76378,1313,1314
49047,"Uintah County, Utah",4692,201300,77130,1289,1146
49049,"Utah County, Utah",75932,239300,82862,1484,1411
49051,"Wasatch County, Utah",4362,331400,90244,1709,1802
49053,"Washington County, Utah",22300,224700,65907,1343,1368
49055,"Wayne County, Utah",433,189800,60417,1081,838
49057,"Weber County, Utah",41039,172300,75999,1268,1399
50001,"Addison County, Vermont",6952,240400,79810,1565,4268
50003,"Bennington County, Vermont",6864,209700,68009,1424,3640
50005,"Caledonia County, Vermont",5329,172800,66598,1329,3126
50007,"Chittenden County, Vermont",28445,276900,96356,1773,4868
50009,"Essex County, Vermont",1063,137100,63064,1120,2272
50011,"Franklin County, Vermont",9350,212200,78445,1467,3445
50013,"Grand Isle County, Vermont",1477,247100,79866,1683,3902
50015,"Lamoille County, Vermont",4723,226200,77321,1518,3934
50017,"Orange County, Vermont",6248,197900,69172,1425,3636
50019,"Orleans County, Vermont",4868,157000,60380,1205,2649
50021,"Rutland County, Vermont",10810,179200,71517,1392,3510
50023,"Washington County, Vermont",11560,221300,84245,1569,4165
50025,"Windham County, Vermont",7809,210300,70213,1486,4168
50027,"Windsor County, Vermont",10304,222800,76278,1521,4375
51001,"Accomack County, Virginia",4168,175900,60754,1137,927
51003,"Albemarle County, Virginia",16451,330600,104028,1714,2339
51005,"Alleghany County, Virginia",2578,119000,70704,933,842
51007,"Amelia County, Virginia",2555,177900,72908,1296,757
51009,"Amherst County, Virginia",5571,159600,68013,1099,787
51011,"Appomattox County, Virginia",2852,164800,72917,1076,844
51013,"Arlington County, Virginia",34287,626900,166297,2775,5332
51015,"Augusta County, Virginia",13883,207700,72108,1231,1073
51017,"Bath County, Virginia",749,183400,52404,908,875
51019,"Bedford County, Virginia",15100,208100,75907,1251,1020
51021,"Bland County, Virginia",891,132900,73281,908,807
51023,"Botetourt County, Virginia",7087,227000,80774,1373,1402
51025,"Brunswick County, Virginia",2378,119700,54188,1035,575
51027,"Buchanan County, Virginia",2095,87600,51807,933,405
51029,"Buckingham County, Virginia",2536,133200,56786,999,657
51031,"Campbell County, Virginia",9876,162800,68262,1108,807
51033,"Caroline County, Virginia",6042,196400,75442,1437,1305
51035,"Carroll County, Virginia",4615,112900,54909,881,721
51036,"Charles City County, Virginia",1385,169600,66809,1229,992
51037,"Charlotte County, Virginia",1327,118600,48138,1026,626
51041,"Chesterfield County, Virginia",69524,220800,91593,1534,1898
51043,"Clarke County, Virginia",2991,343900,100386,1815,2177
51045,"Craig County, Virginia",817,175600,65739,1327,839
51047,"Culpeper County, Virginia",9087,263000,85764,1722,1766
51049,"Cumberland County, Virginia",1970,144900,57029,1177,1020
51051,"Dickenson County, Virginia",1655,104900,55536,932,537
51053,"Dinwiddie County, Virginia",4862,157600,68100,1260,1179
51057,"Essex County, Virginia",1724,173500,62500,1179,1174
51059,"Fairfax County, Virginia",209686,515100,148838,2527,4957
51061,"Fauquier County, Virginia",13771,373300,118706,2120,2997
51063,"Floyd County, Virginia",2399,163600,63250,1067,785
51065,"Fluvanna County, Virginia",5454,219300,78576,1486,1507
51067,"Franklin County, Virginia",10359,169100,66668,1148,878
51069,"Frederick County, Virginia",16472,250500,89027,1562,1273
51071,"Giles County, Virginia",2672,116600,57253,1013,829
51073,"Gloucester County, Virginia",7557,230900,82107,1435,1412
51075,"Goochland County, Virginia",4669,312500,104088,1688,1689
51077,"Grayson County, Virginia",2122,104600,50714,867,636
51079,"Greene County, Virginia",4022,250900,80748,1528,1534
51081,"Greensville County, Virginia",1429,126200,61671,1034,687
51083,"Halifax County, Virginia",4794,120900,60409,1013,608
51085,"Hanover County, Virginia",21411,266900,102729,1668,1880
51087,"Henrico County, Virginia",59171,219500,88004,1525,1763
51089,"Henry County, Virginia",7838,110900,51844,904,555
51091,"Highland County, Virginia",313,153800,60250,1002,725
51093,"Isle of Wight County, Virginia",7094,267100,94070,1684,1715
51095,"James City County, Virginia",14603,306800,100737,1724,2178
51097,"King and Queen County, Virginia",1220,163100,59286,1183,854
